AccountID,ClusterID,RecommendationMessage,RecommendationReason,PriorityLevel,RecommendationCategory,SavingsPotential,AnomalyCount,SpendingVsCluster,AvgTransactionAmount,AverageBalance,TransactionFrequency,MetricValue
AC00390,1,Review irregular transactions for budgeting patterns,Detected 7 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,15.940802737907305,7,-26.626664126103787,161.08142857142855,4912.302857142857,7,7 anomalies
AC00391,1,Monitor unusual transactions for budget deviations,Found 3 anomalous transactions - may indicate unplanned expenses,MEDIUM,SPENDING_PATTERNS,0.0,3,-28.97012697329308,155.93666666666667,4006.45,3,3 anomalies
AC00392,1,Consider reducing transaction amounts,Your avg transaction ($288.11) is 31% above cluster average,HIGH,SPENDING_CONTROL,21.47703289649782,3,31.236956140107836,288.1133333333333,2030.69,3,31.2% above cluster
AC00393,1,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $173.70 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,39.39677669130873,8,-4.705585340885159,209.20625,2569.13875,8,Min balance: $173.70
AC00394,1,Review irregular transactions for budgeting patterns,Detected 7 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,39.691768272105364,7,9.37121574427181,240.11,2488.424285714286,7,7 anomalies
AC00395,1,Consider reducing transaction amounts,Your avg transaction ($317.42) is 45% above cluster average,HIGH,SPENDING_CONTROL,29.650065106586776,3,44.58476003010125,317.4166666666667,1523.4533333333331,3,44.6% above cluster
AC00396,0,Review irregular transactions for budgeting patterns,Detected 8 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,27.171499539551917,8,5.702373957794643,410.8375,5083.671249999999,8,8 anomalies
AC00397,0,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $420.65 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,1.898571053950155,7,-31.859139604958635,264.8457142857143,4550.38,7,Min balance: $420.65
AC00398,0,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $167.72 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,21.83791691859355,7,5.125963409796237,408.5971428571429,4951.162857142857,7,Min balance: $167.72
AC00399,1,Review irregular transactions for budgeting patterns,Detected 5 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,19.730215475986356,5,9.843118536788003,241.146,5699.268,5,5 anomalies
AC00400,1,Review irregular transactions for budgeting patterns,Detected 5 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,0.0,5,-25.792830372201053,162.91199999999998,4708.2,5,5 anomalies
AC00401,2,Review irregular transactions for budgeting patterns,Detected 6 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,54.835409288950906,6,25.556398422788636,276.9216666666667,7084.893333333333,6,6 anomalies
AC00402,1,Consider reducing transaction amounts,Your avg transaction ($328.71) is 50% above cluster average,HIGH,SPENDING_CONTROL,34.396070338956115,4,49.72892560617876,328.71,5179.305,4,49.7% above cluster
AC00403,1,Review irregular transactions for budgeting patterns,Detected 8 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,12.362221398005515,8,-44.16822861273968,122.57125,5085.89125,8,8 anomalies
AC00404,1,Monitor unusual transactions for budget deviations,Found 4 anomalous transactions - may indicate unplanned expenses,MEDIUM,SPENDING_PATTERNS,0.0,4,-60.18320188144535,87.4125,5045.035,4,4 anomalies
AC00405,0,Review irregular transactions for budgeting patterns,Detected 6 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,19.01945120582893,6,10.0344121030817,427.675,5206.643333333333,6,6 anomalies
AC00406,1,Excellent financial discipline - consider higher-yield savings options,Strong balance management with 3.0x typical monthly spending in reserves,LOW,OPTIMIZATION_OPPORTUNITY,0.0,1,-16.31924516105046,183.71,552.52,1,Balance ratio: 3.0x
AC00407,0,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $168.84 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,19.308782244471733,7,-0.09618935026217545,388.3,4593.85,7,Min balance: $168.84
AC00408,1,Monitor unusual transactions for budget deviations,Found 2 anomalous transactions - may indicate unplanned expenses,MEDIUM,SPENDING_PATTERNS,4.841722854514518,2,26.716831901624143,278.19,3399.9300000000003,2,2 anomalies
AC00409,0,Review irregular transactions for budgeting patterns,Detected 5 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,0.0,5,-32.34945152654633,262.93999999999994,7095.9800000000005,5,5 anomalies
AC00410,0,Review irregular transactions for budgeting patterns,Detected 5 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,0.0,5,-18.800302733251215,315.602,4947.503999999999,5,5 anomalies
AC00411,0,Review irregular transactions for budgeting patterns,Detected 6 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,0.0,6,-27.755196966921925,280.7966666666667,6963.801666666666,6,6 anomalies
AC00412,1,Consider reducing transaction amounts,Your avg transaction ($285.88) is 30% above cluster average,HIGH,SPENDING_CONTROL,23.378017006309797,4,30.2219399985471,285.885,5227.5725,4,30.2% above cluster
AC00413,0,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $368.78 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,0.0,4,-7.305961521089581,360.2775,5580.67,4,Min balance: $368.78
AC00414,1,Consider reducing transaction amounts,Your avg transaction ($314.08) is 43% above cluster average,HIGH,SPENDING_CONTROL,27.528090195940734,3,43.06337457932506,314.07666666666665,2148.7433333333333,3,43.1% above cluster
AC00415,2,Monitor unusual transactions for budget deviations,Found 3 anomalous transactions - may indicate unplanned expenses,MEDIUM,SPENDING_PATTERNS,0.0,3,-83.65189239147888,36.056666666666665,8524.63,3,3 anomalies
AC00416,0,Consider reducing transaction amounts,Your avg transaction ($508.78) is 31% above cluster average,HIGH,SPENDING_CONTROL,23.738137490418566,5,30.900492318132915,508.776,6481.462,5,30.9% above cluster
AC00417,2,Review irregular transactions for budgeting patterns,Detected 5 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,10.756074488089109,5,-30.023993643282388,154.33599999999998,5679.462,5,5 anomalies
AC00418,0,Review irregular transactions for budgeting patterns,Detected 6 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,0.0,6,-26.32983742275622,286.33666666666664,4995.445000000001,6,6 anomalies
AC00419,2,Monitor unusual transactions for budget deviations,Found 3 anomalous transactions - may indicate unplanned expenses,MEDIUM,SPENDING_PATTERNS,18.194845572582416,3,27.227178949849723,280.6066666666666,6613.096666666667,3,3 anomalies
AC00420,0,Monitor unusual transactions for budget deviations,Found 4 anomalous transactions - may indicate unplanned expenses,MEDIUM,SPENDING_PATTERNS,12.05880317020291,4,15.236717154170279,447.895,3821.845,4,4 anomalies
AC00421,1,Monitor unusual transactions for budget deviations,Found 3 anomalous transactions - may indicate unplanned expenses,MEDIUM,SPENDING_PATTERNS,4.144982540390236,3,0.8365774021431592,221.3733333333333,2268.1966666666667,3,3 anomalies
AC00422,1,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $327.68 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,0.0,4,-34.75465613606208,143.2375,5097.965,4,Min balance: $327.68
AC00423,0,Consider reducing transaction amounts,Your avg transaction ($506.36) is 30% above cluster average,HIGH,SPENDING_CONTROL,29.482713852477247,6,30.278033860157283,506.3566666666666,5645.848333333334,6,30.3% above cluster
AC00424,1,Review irregular transactions for budgeting patterns,Detected 5 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,18.455060081995576,5,10.416143356271967,242.404,6675.386,5,5 anomalies
AC00425,0,Review irregular transactions for budgeting patterns,Detected 7 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,15.91516835030566,7,-8.585127986685954,355.30571428571426,3145.407142857143,7,7 anomalies
AC00426,1,Review irregular transactions for budgeting patterns,Detected 6 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,34.533677477181755,6,13.432798659268075,249.02666666666664,2463.478333333333,6,6 anomalies
AC00427,0,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $370.81 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,13.05053293176732,9,-31.460674385990522,266.39444444444445,3967.522222222222,9,Min balance: $370.81
AC00428,0,Consider reducing transaction amounts,Your avg transaction ($575.98) is 48% above cluster average,HIGH,SPENDING_CONTROL,23.948997809061417,3,48.1910812723049,575.98,3608.556666666666,3,48.2% above cluster
AC00429,2,Monitor unusual transactions for budget deviations,Found 3 anomalous transactions - may indicate unplanned expenses,MEDIUM,SPENDING_PATTERNS,0.0,3,-57.78388741528886,93.11,10324.61,3,3 anomalies
AC00430,0,Review irregular transactions for budgeting patterns,Detected 7 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,0.0,7,-45.85949298216757,210.43,5810.46,7,7 anomalies
AC00431,0,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $420.25 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,18.37221346383909,7,1.0928354370962936,392.92142857142863,6754.105714285715,7,Min balance: $420.25
AC00432,1,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $296.47 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,39.14427489915091,7,8.928074815281839,239.1371428571429,2751.132857142857,7,Min balance: $296.47
AC00433,0,Consider reducing transaction amounts,Your avg transaction ($565.77) is 46% above cluster average,HIGH,SPENDING_CONTROL,21.654436860953837,3,45.563342618078806,565.7666666666667,4376.833333333333,3,45.6% above cluster
AC00434,0,Review irregular transactions for budgeting patterns,Detected 7 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,0.0,7,-33.874049615561134,257.0142857142857,5989.077142857143,7,7 anomalies
AC00435,1,Monitor unusual transactions for budget deviations,Found 2 anomalous transactions - may indicate unplanned expenses,MEDIUM,SPENDING_PATTERNS,0.0,2,-2.159883862434464,214.795,4749.3,2,2 anomalies
AC00436,2,Review irregular transactions for budgeting patterns,Detected 5 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,20.970900969901265,5,-6.157902630136375,206.974,8505.572,5,5 anomalies
AC00437,1,Monitor unusual transactions for budget deviations,Found 4 anomalous transactions - may indicate unplanned expenses,MEDIUM,SPENDING_PATTERNS,13.33869398040728,4,5.013175235199623,230.5425,3032.8925,4,4 anomalies
AC00438,0,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $202.69 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,0.0,8,-57.37010747793363,165.69125,7599.81375,8,Min balance: $202.69
AC00439,0,Review irregular transactions for budgeting patterns,Detected 9 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,39.3742722282157,9,19.660734728525767,465.0899999999999,5329.817777777778,9,9 anomalies
AC00440,2,Excellent financial discipline - consider higher-yield savings options,Strong balance management with 36.3x typical monthly spending in reserves,LOW,OPTIMIZATION_OPPORTUNITY,0.0,1,-8.553670419821836,201.69,7328.52,1,Balance ratio: 36.3x
AC00441,0,Review irregular transactions for budgeting patterns,Detected 6 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,6.305819295850544,6,-18.196626088763697,317.9483333333333,2533.615,6,6 anomalies
AC00442,0,Review irregular transactions for budgeting patterns,Detected 9 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,0.19590070712935947,9,-51.992884281821695,186.5911111111111,4952.461111111111,9,9 anomalies
AC00443,0,Consider reducing transaction amounts,Your avg transaction ($646.28) is 66% above cluster average,HIGH,SPENDING_CONTROL,35.65666965192972,4,66.2782249464655,646.28,8000.0925,4,66.3% above cluster
AC00444,1,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $290.59 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,0.0,4,-43.47529220046625,124.0925,5696.06,4,Min balance: $290.59
AC00445,1,Consider reducing transaction amounts,Your avg transaction ($357.50) is 63% above cluster average,HIGH,SPENDING_CONTROL,52.50008040262496,5,62.842903788168634,357.5,2845.402,5,62.8% above cluster
AC00446,1,Review irregular transactions for budgeting patterns,Detected 5 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,13.69715437820207,5,-5.579357089673004,207.288,4029.4,5,5 anomalies
AC00447,1,Monitor unusual transactions for budget deviations,Found 4 anomalous transactions - may indicate unplanned expenses,MEDIUM,SPENDING_PATTERNS,0.0,4,-27.90500532287443,158.275,4753.37,4,4 anomalies
AC00448,1,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $137.42 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,17.71971381710074,7,-23.354188748878208,168.26571428571427,5047.368571428572,7,Min balance: $137.42
AC00449,1,Review irregular transactions for budgeting patterns,Detected 5 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,0.0,5,-27.43993509974795,159.296,6022.85,5,5 anomalies
AC00450,1,Consider reducing transaction amounts,Your avg transaction ($306.96) is 40% above cluster average,HIGH,SPENDING_CONTROL,18.860339511390233,3,39.82321833984764,306.9633333333333,5345.143333333333,3,39.8% above cluster
AC00451,0,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $192.63 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,0.0,5,-20.942458611360184,307.276,4897.7,5,Min balance: $192.63
AC00452,0,Review irregular transactions for budgeting patterns,Detected 7 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,0.0,7,-49.582408614672616,195.96,7546.721428571429,7,7 anomalies
AC00453,0,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $369.79 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,11.47582415243707,9,-32.22824164954546,263.41111111111115,5334.753333333333,9,Min balance: $369.79
AC00454,0,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $220.51 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,20.08114117178003,4,27.145801973767863,494.1825,2173.075,4,Min balance: $220.51
AC00455,0,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $300.87 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,6.724941512166842,7,-21.625072779855426,304.6228571428572,5543.7,7,Min balance: $300.87
AC00456,0,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $207.74 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,24.496221397872645,11,-27.712238149022607,280.9636363636364,4777.488181818181,11,Min balance: $207.74
AC00457,1,Monitor unusual transactions for budget deviations,Found 3 anomalous transactions - may indicate unplanned expenses,MEDIUM,SPENDING_PATTERNS,4.070503635332878,3,19.156973459094605,261.5933333333333,6303.886666666666,3,3 anomalies
AC00458,0,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $330.16 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,0.0,7,-43.21496953702257,220.70857142857145,6175.627142857143,7,Min balance: $330.16
AC00459,1,Review irregular transactions for budgeting patterns,Detected 7 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,29.213775906908136,7,-1.5088376077289134,216.2242857142857,6053.537142857143,7,7 anomalies
AC00460,0,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $106.86 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,54.08123520222176,12,19.430464549459302,464.195,4887.100833333333,12,Min balance: $106.86
AC00461,1,Monitor unusual transactions for budget deviations,Found 3 anomalous transactions - may indicate unplanned expenses,MEDIUM,SPENDING_PATTERNS,0.0,3,-23.596690735471842,167.73333333333332,3679.29,3,3 anomalies
AC00462,1,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $416.89 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,0.0,6,-62.48160230670726,82.36666666666666,2237.115,6,Min balance: $416.89
AC00463,2,Monitor unusual transactions for budget deviations,Found 4 anomalous transactions - may indicate unplanned expenses,MEDIUM,SPENDING_PATTERNS,0.0,4,-45.64182431767782,119.89,9311.2175,4,4 anomalies
AC00464,0,Review irregular transactions for budgeting patterns,Detected 8 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,16.264920534597717,8,-13.096484669262795,337.77125,6215.8425,8,8 anomalies
AC00465,0,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $319.18 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,0.0,8,-51.67381500359627,187.83125,7120.5125,8,Min balance: $319.18
AC00466,0,Consider reducing transaction amounts,Your avg transaction ($658.99) is 70% above cluster average,HIGH,SPENDING_CONTROL,39.65566253335133,4,69.54896198711656,658.9925000000001,5042.235,4,69.5% above cluster
AC00467,0,Monitor unusual transactions for budget deviations,Found 3 anomalous transactions - may indicate unplanned expenses,MEDIUM,SPENDING_PATTERNS,0.0,3,3.1018646450410485,400.73,7243.649999999999,3,3 anomalies
AC00468,2,Monitor unusual transactions for budget deviations,Found 4 anomalous transactions - may indicate unplanned expenses,MEDIUM,SPENDING_PATTERNS,0.0,4,-49.50026184421517,111.38,7363.93,4,4 anomalies
AC00469,2,Excellent financial discipline - consider higher-yield savings options,Strong balance management with 114.6x typical monthly spending in reserves,LOW,OPTIMIZATION_OPPORTUNITY,0.0,1,-70.2705348278433,65.57,7513.79,1,Balance ratio: 114.6x
AC00470,0,Monitor unusual transactions for budget deviations,Found 4 anomalous transactions - may indicate unplanned expenses,MEDIUM,SPENDING_PATTERNS,7.135634071872706,4,9.672926514714755,426.27,5462.8425,4,4 anomalies
AC00471,0,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $369.86 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,0.0,6,-24.124475167748905,294.90833333333336,7503.031666666667,6,Min balance: $369.86
AC00472,1,Consider reducing transaction amounts,Your avg transaction ($588.37) is 168% above cluster average,HIGH,SPENDING_CONTROL,74.30791471312966,1,168.005256788377,588.37,1926.08,1,168.0% above cluster
AC00473,1,Excellent financial discipline - consider higher-yield savings options,Strong balance management with 3.9x typical monthly spending in reserves,LOW,OPTIMIZATION_OPPORTUNITY,0.0,1,-73.96335557893225,57.16,222.22,1,Balance ratio: 3.9x
AC00474,2,Consider reducing transaction amounts,Your avg transaction ($375.66) is 70% above cluster average,HIGH,SPENDING_CONTROL,42.97824929986233,3,70.32288833849537,375.6566666666667,7029.97,3,70.3% above cluster
AC00475,1,Review irregular transactions for budgeting patterns,Detected 8 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,17.93207345165618,8,-44.92778257656281,120.90375,2139.37125,8,8 anomalies
AC00476,1,Consider reducing transaction amounts,Your avg transaction ($506.81) is 131% above cluster average,HIGH,SPENDING_CONTROL,51.39888423120534,1,130.8542994933755,506.81,2757.23,1,130.9% above cluster
AC00477,1,Consider reducing transaction amounts,Your avg transaction ($339.68) is 55% above cluster average,HIGH,SPENDING_CONTROL,26.596291327289723,3,54.724293004435886,339.6766666666667,5769.356666666667,3,54.7% above cluster
AC00478,0,Review irregular transactions for budgeting patterns,Detected 7 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,25.426853559258944,7,11.96680710139301,435.1857142857143,5016.675714285715,7,7 anomalies
AC00479,0,Monitor unusual transactions for budget deviations,Found 4 anomalous transactions - may indicate unplanned expenses,MEDIUM,SPENDING_PATTERNS,0.0,4,-11.895284782652023,342.44,6767.7375,4,4 anomalies
AC00480,0,Review irregular transactions for budgeting patterns,Detected 11 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,26.49237591995694,11,-22.59226433514215,300.8636363636364,6048.868181818182,11,11 anomalies
AC00481,2,Monitor unusual transactions for budget deviations,Found 4 anomalous transactions - may indicate unplanned expenses,MEDIUM,SPENDING_PATTERNS,0.0,4,-31.08993801753493,151.985,8325.45,4,4 anomalies
AC00482,1,Review irregular transactions for budgeting patterns,Detected 6 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,36.021972319429636,6,21.014673158720026,265.6716666666667,4463.378333333333,6,6 anomalies
AC00483,0,Monitor unusual transactions for budget deviations,Found 4 anomalous transactions - may indicate unplanned expenses,MEDIUM,SPENDING_PATTERNS,1.0092860086871607,4,3.281964226433826,401.43,7497.5825,4,4 anomalies
AC00485,1,Consider reducing transaction amounts,Your avg transaction ($340.50) is 55% above cluster average,HIGH,SPENDING_CONTROL,19.581787341465695,2,55.09704762336358,340.495,3974.14,2,55.1% above cluster
AC00486,2,Optimize transaction amounts to align with your spending group,Your spending is 28% above similar customers - small changes add up,MEDIUM,SPENDING_OPTIMIZATION,0.0,1,27.97680096832311,282.26,6857.2,1,28.0% above cluster
AC00487,1,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $193.80 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,0.0,4,-45.280229280915535,120.13,2075.6875,4,Min balance: $193.80
AC00488,1,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $481.13 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,20.186284634351836,4,23.7571905943133,271.6925,4945.969999999999,4,Min balance: $481.13
AC00489,2,Monitor unusual transactions for budget deviations,Found 3 anomalous transactions - may indicate unplanned expenses,MEDIUM,SPENDING_PATTERNS,0.0,3,-39.879105050663775,132.6,9673.436666666666,3,3 anomalies
AC00490,0,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $344.07 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,0.0,5,-24.825405586188516,292.184,4401.54,5,Min balance: $344.07
AC00491,2,Excellent financial discipline - consider higher-yield savings options,Strong balance management with 206.0x typical monthly spending in reserves,LOW,OPTIMIZATION_OPPORTUNITY,0.0,1,-82.9657464310214,37.57,7739.54,1,Balance ratio: 206.0x
AC00492,1,Review irregular transactions for budgeting patterns,Detected 5 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,0.0,5,-28.099505798168266,157.848,6947.096,5,5 anomalies
AC00493,1,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $443.62 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,0.0,5,-45.96530823839079,118.626,5214.969999999999,5,Min balance: $443.62
AC00494,0,Monitor unusual transactions for budget deviations,Found 4 anomalous transactions - may indicate unplanned expenses,MEDIUM,SPENDING_PATTERNS,17.125778086092858,4,20.500127420374287,468.3525,1715.2775,4,4 anomalies
AC00495,0,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $160.57 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,13.846764774013087,8,-22.628898227266365,300.72125,2709.59375,8,Min balance: $160.57
AC00496,1,Monitor unusual transactions for budget deviations,Found 3 anomalous transactions - may indicate unplanned expenses,MEDIUM,SPENDING_PATTERNS,0.0,3,-9.524634490168824,198.6266666666667,6437.006666666665,3,3 anomalies
AC00497,1,Review irregular transactions for budgeting patterns,Detected 6 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,17.497829033689484,6,-9.870058831537689,197.8683333333333,5153.616666666667,6,6 anomalies
AC00498,0,Establish minimum balance threshold to avoid overdrafts,Minimum balance reached $352.31 with frequent transactions,HIGH,OVERDRAFT_PROTECTION,23.495838817357257,8,-1.8772455676786357,381.3775,4545.0,8,Min balance: $352.31
AC00499,0,Review irregular transactions for budgeting patterns,Detected 7 anomalous transactions indicating inconsistent spending,MEDIUM,SPENDING_PATTERNS,11.562022940642313,7,-14.68094749158239,331.61285714285714,4450.577142857143,7,7 anomalies
AC00500,1,Monitor unusual transactions for budget deviations,Found 4 anomalous transactions - may indicate unplanned expenses,MEDIUM,SPENDING_PATTERNS,0.0,4,-26.326681793850643,161.74,7947.58,4,4 anomalies
