TransactionID,AccountID,TransactionAmount,TransactionDuration,LoginAttempts,AccountBalance,AnomalyScore,RiskLevel,TransactionType,IsAnomaly
TX001882,AC00253,767.66,155,1,1801.69,-0.465598548542193,Low,Debit,False
TX001883,AC00320,182.29,123,1,522.39,-0.4050384986237454,High,Debit,False
TX001884,AC00462,184.51,118,1,9381.64,-0.42757894493787635,Low,Credit,False
TX001885,AC00071,451.31,166,5,2963.29,-0.6887747066633527,Low,Debit,True
TX001886,AC00363,144.1,30,1,11523.64,-0.4856826014200523,Low,Debit,False
TX001887,AC00448,72.5,30,1,12723.62,-0.5006114341650354,Low,Debit,False
TX001888,AC00206,74.11,71,4,3920.11,-0.6269951589569303,Low,Credit,True
TX001889,AC00181,22.15,73,1,7451.83,-0.4154827824635956,Low,Debit,False
TX001890,AC00213,777.92,97,1,7061.58,-0.45448909655648245,Low,Debit,False
TX001891,AC00470,790.07,197,1,985.77,-0.49953063001024123,Low,Debit,False
TX001892,AC00451,406.33,103,1,4298.34,-0.4088332448879535,High,Credit,False
TX001893,AC00192,767.41,27,1,12799.34,-0.5766224847585579,Low,Debit,False
TX001894,AC00378,4.58,135,1,811.24,-0.444026851333994,Low,Credit,False
TX001895,AC00143,447.83,88,1,13273.08,-0.5003345169253282,Low,Credit,False
TX001896,AC00499,49.67,146,1,842.94,-0.41803926907163796,Low,Debit,False
TX001897,AC00168,77.83,146,1,2471.53,-0.40909653995898015,High,Credit,False
TX001898,AC00085,702.87,184,1,1237.5,-0.4859734009361911,Low,Debit,False
TX001899,AC00144,133.56,177,1,783.83,-0.4284326596663512,Low,Debit,False
TX001900,AC00185,868.05,119,1,3931.03,-0.47115526489477,Low,Credit,False
TX001901,AC00338,52.87,70,1,960.96,-0.40541793053198166,High,Debit,False
TX001902,AC00384,179.0,121,1,7310.88,-0.40147652010319995,High,Debit,False
TX001903,AC00336,1168.26,37,1,1385.74,-0.5585837314448323,Low,Credit,False
TX001904,AC00003,384.11,12,1,7902.52,-0.4798370465262263,Low,Debit,False
TX001905,AC00378,227.61,61,1,4405.28,-0.40782216874081717,High,Debit,False
TX001906,AC00217,40.83,24,1,3944.12,-0.45544230193956,Low,Debit,False
TX001907,AC00280,19.76,240,1,1523.04,-0.47908756150930504,Low,Debit,False
TX001908,AC00184,484.24,77,1,8042.3,-0.43512764774826174,Low,Debit,False
TX001909,AC00456,494.66,110,1,5531.93,-0.41353952387873405,High,Debit,False
TX001910,AC00151,301.47,291,1,560.73,-0.5256839658712885,Low,Debit,False
TX001911,AC00366,199.09,89,1,1658.52,-0.3968155451479963,High,Debit,False
TX001912,AC00383,38.95,50,1,731.52,-0.4325702406843223,Low,Debit,False
TX001913,AC00076,515.94,37,1,1389.89,-0.4458561375796726,Low,Debit,False
TX001914,AC00290,41.93,136,1,5081.26,-0.4040504509323482,High,Debit,False
TX001915,AC00347,137.84,83,1,1000.35,-0.3994674755249372,High,Debit,False
TX001916,AC00034,95.35,131,1,1639.9,-0.4006446885926477,High,Debit,False
TX001917,AC00373,93.14,151,1,5473.82,-0.39871959357142905,High,Debit,False
TX001918,AC00382,1427.71,159,1,1729.26,-0.5964831451455461,Low,Debit,True
TX001919,AC00463,79.33,109,1,14798.1,-0.5209899344117231,Low,Credit,False
TX001920,AC00030,76.89,132,1,7374.26,-0.3970419040234979,High,Debit,False
TX001921,AC00431,233.71,297,1,1231.98,-0.5266758481261516,Low,Debit,False
TX001922,AC00243,14.92,120,1,6611.26,-0.42096275268267785,Low,Debit,False
TX001923,AC00499,242.17,147,1,883.72,-0.4048694735284185,High,Debit,False
TX001924,AC00065,122.98,228,1,5055.99,-0.45225460784276494,Low,Debit,False
TX001925,AC00492,129.35,130,1,7166.88,-0.3992237694590806,High,Debit,False
TX001926,AC00062,138.33,69,1,232.56,-0.4298829014917667,Low,Debit,False
TX001927,AC00026,39.31,178,1,1236.38,-0.4298797742777607,Low,Debit,False
TX001928,AC00201,91.85,148,1,802.09,-0.41045789472226185,High,Debit,False
TX001929,AC00377,277.7,107,1,1423.2,-0.3964837738294483,High,Debit,False
TX001930,AC00269,114.03,172,1,13388.56,-0.4836492557052509,Low,Debit,False
TX001931,AC00239,302.63,10,1,2801.28,-0.4690018553835405,Low,Credit,False
TX001932,AC00070,31.19,74,1,5545.96,-0.40703173372015095,High,Debit,False
TX001933,AC00284,112.91,135,1,4764.48,-0.40372404837800846,High,Credit,False
TX001934,AC00337,742.26,36,1,7868.19,-0.492726045804811,Low,Debit,False
TX001935,AC00051,256.8,80,1,1128.38,-0.40102292868223455,High,Debit,False
TX001936,AC00328,378.68,239,1,7627.04,-0.4663342759593267,Low,Debit,False
TX001937,AC00064,571.93,119,1,4026.03,-0.4269232874594894,Low,Debit,False
TX001938,AC00231,26.31,163,1,7095.76,-0.4262206482064687,Low,Credit,False
TX001939,AC00362,205.58,159,1,1501.95,-0.40132240733588737,High,Debit,False
TX001940,AC00363,533.61,115,1,3656.93,-0.4240561470870901,Low,Debit,False
TX001941,AC00196,428.62,72,1,3473.24,-0.4165990918394107,Low,Debit,False
TX001942,AC00360,361.22,167,1,7061.73,-0.4207617947639082,Low,Debit,False
TX001943,AC00499,837.29,216,1,6012.67,-0.5178751478511067,Low,Debit,False
TX001944,AC00213,117.25,73,1,13694.68,-0.4927712811171437,Low,Credit,False
TX001945,AC00165,135.27,131,1,9410.51,-0.4173583620146904,Low,Debit,False
TX001946,AC00299,185.1,23,1,6115.63,-0.43480561289630043,Low,Debit,False
TX001947,AC00119,113.54,273,1,5581.21,-0.47415715555140414,Low,Debit,False
TX001948,AC00409,354.96,96,1,6712.94,-0.4094216431552971,High,Debit,False
TX001949,AC00100,224.22,37,1,8400.87,-0.4356882597086971,Low,Debit,False
TX001950,AC00244,737.1,92,1,4644.19,-0.4531843359043612,Low,Debit,False
TX001951,AC00382,223.22,96,1,1734.22,-0.400356741471327,High,Debit,False
TX001952,AC00389,557.26,53,1,5237.12,-0.4380618367506572,Low,Debit,False
TX001953,AC00350,1496.57,95,1,969.06,-0.6011667238342868,Low,Debit,True
TX001954,AC00275,27.44,164,1,5950.48,-0.42847822890859477,Low,Debit,False
TX001955,AC00231,310.09,166,1,9962.5,-0.4397019431959405,Low,Debit,False
TX001956,AC00449,80.38,116,1,9662.88,-0.42583338123794257,Low,Debit,False
TX001957,AC00248,26.1,115,1,5243.0,-0.4139624958113879,High,Credit,False
TX001958,AC00301,845.14,183,1,1702.65,-0.4953676832230485,Low,Credit,False
TX001959,AC00023,59.73,56,1,800.93,-0.41936597689274674,Low,Debit,False
TX001960,AC00272,758.77,114,1,7231.47,-0.45446493169798713,Low,Debit,False
TX001961,AC00377,301.51,284,1,1052.31,-0.5090596691577041,Low,Debit,False
TX001962,AC00276,418.03,161,1,10721.29,-0.46814174518572643,Low,Debit,False
TX001963,AC00427,118.06,31,1,13560.63,-0.5079684660718119,Low,Credit,False
TX001964,AC00220,483.92,115,1,3138.0,-0.4180708190578878,Low,Debit,False
TX001965,AC00370,78.93,145,1,9916.24,-0.42921812386770497,Low,Debit,False
TX001966,AC00187,36.63,261,1,7941.73,-0.47881493506938344,Low,Debit,False
TX001967,AC00293,87.85,63,1,3753.24,-0.4158089604193213,Low,Debit,False
TX001968,AC00203,1001.83,55,1,9733.83,-0.5570724463199398,Low,Debit,False
TX001969,AC00016,705.34,124,1,5003.22,-0.44297416770866255,Low,Debit,False
TX001970,AC00189,146.55,124,5,4087.44,-0.6651763138555434,Low,Debit,True
TX001971,AC00005,116.89,226,1,4880.31,-0.4507973300145184,Low,Debit,False
TX001972,AC00190,106.41,87,1,1310.38,-0.39940243291692096,High,Debit,False
TX001973,AC00480,1087.9,103,1,2513.51,-0.5100490449718021,Low,Debit,False
TX001974,AC00407,584.41,41,1,4475.22,-0.45077120269365445,Low,Debit,False
TX001975,AC00195,584.98,121,1,6521.05,-0.4330089811628558,Low,Credit,False
TX001976,AC00260,79.21,140,1,1615.04,-0.39595950639749355,High,Debit,False
TX001977,AC00006,173.13,288,1,1490.34,-0.502793114288583,Low,Credit,False
TX001978,AC00294,335.7,57,1,6601.44,-0.41541136284775027,Low,Debit,False
TX001979,AC00327,1225.5,109,1,8611.17,-0.552171402890091,Low,Credit,False
TX001980,AC00013,422.81,193,1,1929.28,-0.44638433434068886,Low,Debit,False
TX001981,AC00386,135.43,92,1,5315.83,-0.3963904870528288,High,Debit,False
TX001982,AC00256,584.88,121,1,548.45,-0.4438908872883394,Low,Debit,False
TX001983,AC00439,308.94,167,1,1931.66,-0.41682984869890516,Low,Debit,False
TX001984,AC00088,295.93,117,1,1050.63,-0.40622394774029774,High,Debit,False
TX001985,AC00303,1512.99,50,1,9963.39,-0.6452319776697105,Low,Debit,True
TX001986,AC00245,77.44,268,1,1950.63,-0.4800735164853782,Low,Debit,False
TX001987,AC00188,92.5,70,1,6295.45,-0.3969372436620867,High,Credit,False
TX001988,AC00225,97.74,137,1,4113.63,-0.4027103231266268,High,Credit,False
TX001989,AC00278,291.68,90,1,1451.02,-0.3990118263523991,High,Debit,False
TX001990,AC00311,56.96,135,1,1597.85,-0.40640830114887777,High,Debit,False
TX001991,AC00206,436.8,92,1,1256.33,-0.41524200365131053,Low,Debit,False
TX001992,AC00329,259.49,292,1,7320.61,-0.5145673006725083,Low,Debit,False
TX001993,AC00338,726.26,147,1,2150.38,-0.4654190030922691,Low,Debit,False
TX001994,AC00409,568.68,101,1,2940.04,-0.425200216360555,Low,Debit,False
TX001995,AC00114,77.57,225,1,12801.93,-0.5191309918242772,Low,Debit,False
TX001996,AC00460,999.28,40,1,4272.41,-0.5246812953997516,Low,Debit,False
TX001997,AC00373,14.16,290,1,5399.76,-0.521107359869436,Low,Credit,False
TX001998,AC00021,1142.83,48,1,2467.39,-0.5437298157873535,Low,Credit,False
TX001999,AC00235,61.33,129,1,7537.4,-0.3981527519190938,High,Debit,False
TX002000,AC00261,27.64,23,1,7498.51,-0.4508176685406846,Low,Debit,False
TX002001,AC00456,3.85,32,1,10506.41,-0.49799900427067767,Low,Debit,False
TX002002,AC00332,431.22,129,1,6505.98,-0.41588973007099994,Low,Credit,False
TX002003,AC00245,178.55,67,1,7568.4,-0.4076489026011409,High,Debit,False
TX002004,AC00388,248.76,56,1,546.46,-0.4178260704329151,Low,Debit,False
TX002005,AC00008,76.16,99,1,1072.25,-0.40111678575758003,High,Debit,False
TX002006,AC00066,347.25,250,1,7273.55,-0.4710084685091777,Low,Debit,False
TX002007,AC00227,28.04,146,5,11197.54,-0.695692595726047,Low,Debit,True
TX002008,AC00352,325.98,277,1,782.35,-0.5049672234390777,Low,Debit,False
TX002009,AC00481,249.56,246,1,4444.95,-0.4611056197319993,Low,Debit,False
TX002010,AC00341,17.43,33,1,10658.88,-0.4734480596002426,Low,Debit,False
TX002011,AC00065,198.01,40,1,250.93,-0.43359889024956777,Low,Credit,False
TX002012,AC00248,585.58,55,1,1729.02,-0.4453436476710865,Low,Debit,False
TX002013,AC00177,434.67,124,1,1298.13,-0.4133452485854894,High,Credit,False
TX002014,AC00139,510.7,294,1,5828.48,-0.5499486583891576,Low,Credit,False
TX002015,AC00252,331.98,12,1,7600.99,-0.46664383213206867,Low,Debit,False
TX002016,AC00286,199.54,268,1,9603.73,-0.5078009337206372,Low,Debit,False
TX002017,AC00001,212.97,178,1,4180.4,-0.4254280535686665,Low,Debit,False
TX002018,AC00453,270.56,139,1,1268.44,-0.3945936735632917,High,Debit,False
TX002019,AC00291,306.37,120,1,9609.67,-0.4297575930477557,Low,Debit,False
TX002020,AC00113,643.02,85,1,11989.39,-0.5141185800793006,Low,Credit,False
TX002021,AC00390,98.48,12,1,9538.92,-0.48412646192747893,Low,Debit,False
TX002022,AC00345,889.01,169,1,4826.88,-0.4921071683477051,Low,Debit,False
TX002023,AC00011,537.86,134,1,293.06,-0.45050911286694933,Low,Debit,False
TX002024,AC00106,241.18,162,1,1445.53,-0.41143611324302226,High,Debit,False
TX002025,AC00087,130.54,94,1,11204.62,-0.451231041777572,Low,Debit,False
TX002026,AC00441,800.29,84,1,693.4,-0.4689964539610531,Low,Credit,False
TX002027,AC00069,8.81,165,1,13523.65,-0.5151587822749907,Low,Debit,False
TX002028,AC00020,28.52,163,1,662.51,-0.4363795363550668,Low,Debit,False
TX002029,AC00172,431.31,99,1,342.73,-0.43207460836039435,Low,Credit,False
TX002030,AC00237,885.33,59,1,7764.16,-0.5018473002052433,Low,Credit,False
TX002031,AC00186,199.23,54,1,9834.0,-0.44628886060381767,Low,Debit,False
TX002032,AC00165,42.26,171,1,268.77,-0.4481585227131608,Low,Debit,False
TX002033,AC00438,166.06,172,1,5397.68,-0.41173743517458716,High,Debit,False
TX002034,AC00435,357.72,25,1,7659.5,-0.4492993997721281,Low,Debit,False
TX002035,AC00472,588.37,284,1,1926.08,-0.5395684461454332,Low,Debit,False
TX002036,AC00446,72.82,127,1,6911.62,-0.39883484488205223,High,Debit,False
TX002037,AC00427,162.36,147,1,7527.04,-0.40222430588296415,High,Debit,False
TX002038,AC00230,584.82,109,1,12071.1,-0.4983789418234546,Low,Credit,False
TX002039,AC00172,38.15,129,1,1425.47,-0.4130282361824246,High,Credit,False
TX002040,AC00103,477.54,52,1,1598.63,-0.4320546885430778,Low,Credit,False
TX002041,AC00467,639.57,43,1,11726.47,-0.5325395743220245,Low,Debit,False
TX002042,AC00094,58.23,34,1,9189.76,-0.44090414707750886,Low,Debit,False
TX002043,AC00231,776.21,99,1,4895.87,-0.45133399515236255,Low,Credit,False
TX002044,AC00032,248.76,117,1,6178.77,-0.39806885121902397,High,Debit,False
TX002045,AC00241,188.61,26,1,7167.57,-0.43009784854836336,Low,Debit,False
TX002046,AC00263,675.37,31,1,4704.91,-0.4785543432008584,Low,Credit,False
TX002047,AC00012,94.82,56,1,1267.72,-0.4127757596135788,High,Credit,False
TX002048,AC00009,425.18,135,1,5790.55,-0.4103274664482934,High,Credit,False
TX002049,AC00041,50.28,65,1,5729.1,-0.4101025042664556,High,Debit,False
TX002050,AC00317,864.72,58,1,7379.38,-0.494688750717649,Low,Credit,False
TX002051,AC00475,70.68,105,1,1478.41,-0.40252384667297464,High,Debit,False
TX002052,AC00181,261.77,46,1,824.71,-0.41911558889997824,Low,Debit,False
TX002053,AC00120,183.22,63,1,1024.42,-0.4051159863660836,High,Debit,False
TX002054,AC00331,58.32,275,4,6027.49,-0.6585644982577108,Low,Credit,True
TX002055,AC00500,156.86,102,1,14453.35,-0.5017989981759432,Low,Debit,False
TX002056,AC00292,120.67,233,1,5374.54,-0.4502370555093451,Low,Debit,False
TX002057,AC00436,308.62,101,1,9148.08,-0.4259702880978549,Low,Credit,False
TX002058,AC00476,506.81,41,1,2757.23,-0.4409340859046617,Low,Debit,False
TX002059,AC00391,328.39,108,1,2523.83,-0.40699727057897256,High,Debit,False
TX002060,AC00267,796.3,64,1,1498.79,-0.46739818586965026,Low,Debit,False
TX002061,AC00034,72.47,72,1,1305.56,-0.39783936587256613,High,Debit,False
TX002062,AC00425,279.6,131,1,1910.9,-0.40226926351131115,High,Debit,False
TX002063,AC00048,304.2,102,1,423.64,-0.41602264977733894,Low,Debit,False
TX002064,AC00110,351.38,21,1,7606.63,-0.45327663046572525,Low,Debit,False
TX002065,AC00427,86.07,23,1,842.56,-0.45470557671766915,Low,Debit,False
TX002066,AC00483,604.5,80,1,709.42,-0.45450964498311225,Low,Debit,False
TX002067,AC00310,258.7,123,1,1358.37,-0.39836658120238544,High,Debit,False
TX002068,AC00179,994.63,158,1,13538.14,-0.5873504087068724,Low,Debit,False
TX002069,AC00363,11.46,64,1,7258.33,-0.42822831943591555,Low,Credit,False
TX002070,AC00080,63.76,100,1,4980.26,-0.40198438012998444,High,Debit,False
TX002071,AC00158,446.83,143,1,1623.5,-0.419534753507655,Low,Credit,False
TX002072,AC00033,63.54,136,1,4401.78,-0.39990112859290844,High,Debit,False
TX002073,AC00492,81.11,110,1,2051.37,-0.40623258187745254,High,Debit,False
TX002074,AC00228,441.26,87,5,13704.92,-0.710554446306843,Low,Credit,True
TX002075,AC00058,170.96,69,1,13374.89,-0.48745471382669353,Low,Debit,False
TX002076,AC00427,48.51,69,1,3363.23,-0.41709876012639663,Low,Debit,False
TX002077,AC00236,325.03,106,1,13521.76,-0.482855663528822,Low,Debit,False
TX002078,AC00144,125.83,138,1,6109.86,-0.40022328795130424,High,Debit,False
TX002079,AC00256,506.83,45,1,9975.79,-0.4900765461019133,Low,Debit,False
TX002080,AC00054,738.94,173,1,13856.18,-0.5716277306840488,Low,Debit,False
TX002081,AC00492,180.36,55,1,9905.23,-0.4421346437642975,Low,Credit,False
TX002082,AC00498,225.1,35,1,1547.71,-0.4184352613098097,Low,Debit,False
TX002083,AC00005,359.51,157,1,7153.72,-0.4104882655492812,High,Debit,False
TX002084,AC00204,720.46,44,1,3101.54,-0.47370853406765345,Low,Debit,False
TX002085,AC00428,1116.57,104,1,1393.14,-0.5183756236181286,Low,Debit,False
TX002086,AC00019,291.46,135,1,7142.53,-0.3953825947869741,High,Debit,False
TX002087,AC00029,1192.95,73,1,325.15,-0.5510713357651038,Low,Debit,False
TX002088,AC00449,98.24,148,1,580.66,-0.41267104496676243,High,Debit,False
TX002089,AC00213,100.48,104,1,6149.81,-0.4040815279240095,High,Credit,False
TX002090,AC00076,45.9,264,1,5698.25,-0.46930345410825786,Low,Debit,False
TX002091,AC00442,258.21,225,1,9562.41,-0.4669544103467107,Low,Debit,False
TX002092,AC00228,1079.11,211,1,2038.31,-0.5560174619635186,Low,Debit,False
TX002093,AC00081,287.51,255,1,187.65,-0.49960613033013157,Low,Debit,False
TX002094,AC00072,501.3,146,1,8520.08,-0.44654746255162475,Low,Credit,False
TX002095,AC00261,26.1,32,1,1435.72,-0.443779643948577,Low,Debit,False
TX002096,AC00082,436.77,176,1,825.69,-0.44525787296898045,Low,Debit,False
TX002097,AC00334,292.38,224,1,5803.89,-0.4421776260114073,Low,Debit,False
TX002098,AC00251,1026.46,165,1,3134.47,-0.5208493046270204,Low,Debit,False
TX002099,AC00481,25.29,125,1,5374.69,-0.40920808652787466,High,Debit,False
TX002100,AC00239,123.35,10,1,6852.16,-0.4660157947621045,Low,Credit,False
TX002101,AC00394,139.52,31,1,1570.22,-0.42671530101181016,Low,Debit,False
TX002102,AC00374,51.2,83,1,730.6,-0.4082896991398524,High,Debit,False
TX002103,AC00054,122.85,127,3,13185.39,-0.6203422538888785,Low,Credit,True
TX002104,AC00281,161.38,101,1,3900.34,-0.41301387631484365,High,Credit,False
TX002105,AC00140,2.51,32,1,4891.56,-0.45850490906712177,Low,Debit,False
TX002106,AC00058,22.62,102,1,7682.0,-0.418120073755958,Low,Debit,False
TX002107,AC00066,126.83,39,1,6100.98,-0.41173527634908397,High,Debit,False
TX002108,AC00190,46.6,68,1,1562.9,-0.40792661079419745,High,Debit,False
TX002109,AC00452,243.8,48,1,13732.81,-0.5122284053254162,Low,Debit,False
TX002110,AC00099,231.51,96,1,5790.7,-0.39675481189632344,High,Credit,False
TX002111,AC00126,175.05,34,1,1447.35,-0.41926873207437576,Low,Debit,False
TX002112,AC00021,762.74,244,1,207.1,-0.5658638163289174,Low,Debit,False
TX002113,AC00353,34.03,38,1,3077.2,-0.4369347588027218,Low,Debit,False
TX002114,AC00482,15.95,52,1,1983.0,-0.4314705795773909,Low,Debit,False
TX002115,AC00427,926.53,107,1,3120.1,-0.4793449970956347,Low,Debit,False
TX002116,AC00430,101.51,199,1,3052.47,-0.4491514197086658,Low,Credit,False
TX002117,AC00043,309.42,42,1,8564.46,-0.43682965505681537,Low,Debit,False
TX002118,AC00186,257.6,293,1,7950.74,-0.5198645566182323,Low,Credit,False
TX002119,AC00248,746.78,64,1,1699.81,-0.4578588869799884,Low,Credit,False
TX002120,AC00069,82.01,156,1,287.46,-0.42289112232632975,Low,Credit,False
TX002121,AC00002,476.99,187,1,1154.48,-0.44818950725800777,Low,Debit,False
TX002122,AC00090,320.11,130,1,4076.48,-0.4030975857839345,High,Debit,False
TX002123,AC00210,333.39,35,1,10628.59,-0.4658443201608067,Low,Debit,False
TX002124,AC00014,10.3,197,1,7801.32,-0.4618954436273734,Low,Debit,False
TX002125,AC00039,737.46,75,4,634.16,-0.6622070458448502,Low,Credit,True
TX002126,AC00021,416.55,73,1,922.96,-0.4211253302262832,Low,Debit,False
TX002127,AC00242,84.91,68,1,1671.86,-0.4014381326042909,High,Debit,False
TX002128,AC00413,98.95,73,1,5670.82,-0.4008087912466919,High,Debit,False
TX002129,AC00082,18.14,48,1,6020.85,-0.425044190671571,Low,Credit,False
TX002130,AC00304,1154.79,108,1,6180.3,-0.5172636147213743,Low,Debit,False
TX002131,AC00098,215.13,114,1,3956.69,-0.4146506116119178,Low,Debit,False
TX002132,AC00372,218.57,102,1,13869.86,-0.4965986743612208,Low,Credit,False
TX002133,AC00274,341.88,89,1,4159.52,-0.4114448549325607,High,Debit,False
TX002134,AC00080,691.92,61,1,1084.65,-0.459334394196123,Low,Debit,False
TX002135,AC00064,50.43,51,1,9794.26,-0.4489303879693995,Low,Debit,False
TX002136,AC00241,440.43,23,1,5123.24,-0.4510742967940968,Low,Debit,False
TX002137,AC00055,299.03,52,1,1381.28,-0.4149208290595832,Low,Debit,False
TX002138,AC00215,1.98,170,1,11619.1,-0.5036375438951444,Low,Debit,False
TX002139,AC00037,173.45,161,1,9077.62,-0.424316652744041,Low,Debit,False
TX002140,AC00325,438.76,73,1,1824.19,-0.4192603951197556,Low,Debit,False
TX002141,AC00394,519.62,40,1,4159.33,-0.44418984772703846,Low,Credit,False
TX002142,AC00164,738.68,124,1,14352.33,-0.5488120964867597,Low,Debit,False
TX002143,AC00096,151.14,38,1,2156.54,-0.4182447698512472,Low,Debit,False
TX002144,AC00402,75.77,148,1,8361.7,-0.4113280568233973,High,Debit,False
TX002145,AC00077,444.52,17,1,5424.6,-0.4584825005299781,Low,Debit,False
TX002146,AC00116,5.29,276,1,11263.89,-0.5684922285745311,Low,Debit,False
TX002147,AC00145,97.63,127,1,12467.31,-0.4592320373719818,Low,Credit,False
TX002148,AC00457,256.95,71,1,2531.24,-0.4043643946614236,High,Debit,False
TX002149,AC00021,734.86,290,1,6242.03,-0.5834419950695502,Low,Credit,False
TX002150,AC00110,1250.94,107,2,11565.97,-0.6611655390546521,Low,Debit,True
TX002151,AC00284,84.28,142,1,13586.06,-0.4764357666680683,Low,Debit,False
TX002152,AC00012,927.45,95,1,1161.84,-0.4812949657125224,Low,Debit,False
TX002153,AC00065,202.49,69,1,7447.1,-0.404632194005219,High,Credit,False
TX002154,AC00439,154.99,53,1,1419.31,-0.4129191162381228,High,Debit,False
TX002155,AC00157,481.53,277,1,6142.54,-0.5217631252114339,Low,Debit,False
TX002156,AC00013,172.92,212,1,416.37,-0.45061123791671437,Low,Debit,False
TX002157,AC00355,275.59,238,1,6313.22,-0.45408389634706386,Low,Credit,False
TX002158,AC00155,207.2,133,1,8092.94,-0.40742017924579554,High,Debit,False
TX002159,AC00105,136.82,14,1,6229.13,-0.449305061458499,Low,Debit,False
TX002160,AC00216,624.0,132,5,4976.18,-0.6751744312257694,Low,Debit,True
TX002161,AC00297,179.38,28,1,8741.51,-0.44246110051371373,Low,Debit,False
TX002162,AC00139,10.15,58,5,7155.04,-0.6774008542830932,Low,Debit,True
TX002163,AC00205,26.3,33,1,7473.73,-0.4394671866709169,Low,Debit,False
TX002164,AC00148,319.5,69,1,2366.3,-0.40647088951932503,High,Credit,False
TX002165,AC00064,182.42,137,1,3051.29,-0.4064716957756792,High,Debit,False
TX002166,AC00344,716.62,241,1,6987.4,-0.5372552875557893,Low,Debit,False
TX002167,AC00448,222.96,150,1,7370.41,-0.40614678208650945,High,Credit,False
TX002168,AC00446,79.77,167,1,5010.31,-0.4139269160400867,High,Debit,False
TX002169,AC00460,431.08,25,1,6760.22,-0.4610426029905921,Low,Debit,False
TX002170,AC00020,592.24,140,1,9817.05,-0.46652658885173637,Low,Debit,False
TX002171,AC00202,200.19,108,1,4389.96,-0.4077439709838283,High,Credit,False
TX002172,AC00458,297.5,80,1,6768.14,-0.40439093028914,High,Credit,False
TX002173,AC00139,345.86,145,1,1504.64,-0.4059208871537175,High,Debit,False
TX002174,AC00210,343.88,97,1,6486.18,-0.4046662074537729,High,Debit,False
TX002175,AC00399,16.52,135,1,835.53,-0.4293703965470729,Low,Credit,False
TX002176,AC00267,162.1,151,1,8576.65,-0.4126262531258923,High,Debit,False
TX002177,AC00414,36.12,234,1,1593.03,-0.47270166490585996,Low,Debit,False
TX002178,AC00272,354.91,191,1,3872.55,-0.4454950068452753,Low,Debit,False
TX002179,AC00220,38.41,117,1,9129.68,-0.42589354046418826,Low,Debit,False
TX002180,AC00276,53.52,55,1,2227.49,-0.42433625773462,Low,Debit,False
TX002181,AC00084,498.59,138,1,2619.46,-0.4211405741511587,Low,Debit,False
TX002182,AC00189,13.3,63,1,213.0,-0.45848079222809734,Low,Debit,False
TX002183,AC00209,189.65,60,1,8457.09,-0.42309013128101053,Low,Debit,False
TX002184,AC00324,255.32,27,1,6290.62,-0.4282311652967979,Low,Debit,False
TX002185,AC00159,230.51,56,1,9522.37,-0.4404794522891348,Low,Credit,False
TX002186,AC00497,237.74,152,1,11795.12,-0.4644648427390627,Low,Debit,False
TX002187,AC00257,512.76,26,1,5121.36,-0.45805197334509135,Low,Debit,False
TX002188,AC00353,151.37,53,1,8356.08,-0.4224017278340362,Low,Debit,False
TX002189,AC00115,85.01,157,1,1299.4,-0.4031886347364928,High,Credit,False
TX002190,AC00478,444.47,61,1,6062.94,-0.4196796347253968,Low,Debit,False
TX002191,AC00497,184.19,58,1,7588.67,-0.41396507011007855,High,Debit,False
TX002192,AC00131,879.25,137,1,125.85,-0.49935458792922366,Low,Credit,False
TX002193,AC00059,55.98,87,1,7047.04,-0.39969996423874593,High,Credit,False
TX002194,AC00101,54.91,275,1,7927.27,-0.48160358688311705,Low,Credit,False
TX002195,AC00418,1047.69,139,1,1889.78,-0.49996574354425616,Low,Debit,False
TX002196,AC00384,393.74,90,1,1769.06,-0.4087330677366654,High,Debit,False
TX002197,AC00496,58.94,26,1,4575.98,-0.4384950677862395,Low,Debit,False
TX002198,AC00145,515.57,56,1,9269.67,-0.46945332421987473,Low,Debit,False
TX002199,AC00131,332.15,105,1,9749.46,-0.43469059255428233,Low,Debit,False
TX002200,AC00224,177.94,173,1,123.24,-0.4486395118455991,Low,Debit,False
TX002201,AC00219,68.68,141,1,4718.51,-0.39807183088336695,High,Debit,False
TX002202,AC00385,1431.54,84,1,1171.98,-0.5908519436527907,Low,Debit,False
TX002203,AC00133,240.03,31,1,7807.73,-0.43130648929582305,Low,Debit,False
TX002204,AC00056,168.34,240,1,7483.01,-0.4507413670277723,Low,Debit,False
TX002205,AC00358,474.77,284,1,8494.53,-0.5446150660636854,Low,Debit,False
TX002206,AC00419,451.7,103,1,8994.67,-0.44166828922714113,Low,Debit,False
TX002207,AC00464,243.85,43,1,4576.78,-0.41591166512731453,Low,Debit,False
TX002208,AC00430,5.76,164,1,5859.79,-0.43844443098284197,Low,Debit,False
TX002209,AC00071,435.08,78,1,2103.41,-0.4214059799485011,Low,Debit,False
TX002210,AC00404,127.78,170,1,1046.66,-0.42433994831388117,Low,Debit,False
TX002211,AC00349,23.14,93,1,10536.54,-0.44858804431001564,Low,Credit,False
TX002212,AC00235,545.87,41,1,4860.01,-0.4476057556586377,Low,Debit,False
TX002213,AC00228,21.21,37,1,9575.42,-0.45947088721704327,Low,Debit,False
TX002214,AC00024,423.53,81,1,5453.4,-0.40879701421315423,High,Credit,False
TX002215,AC00330,142.1,109,1,1545.64,-0.40584328445809353,High,Credit,False
